,user,date,comment
220,sastri,05 Dec 2015 00:12 ,"Here is the link to a crowd sourced google spreadsheet, which can be viewed and edited upon reliable information in affected areas of Chennai.https://docs.google.com/spreadsheets/d/1pAk2hp6DnVgLKFT3IDBPZ_C4uRH077UYzSBsdOq-ggY/edit?pli=1#gid=0&vpid=A92"
221,arshyam,05 Dec 2015 00:13 ,"Travel free on MTC buses for four days - The Hindu Considering the number of displaced people in the city, the government has announced that passengers can travel in MTC buses free of cost for four days, beginning Saturday (December 5).According to an official release, normality was returning gradually to the flood-affected districts of Chennai, Kancheepuram and Tiruvallur and people different places. Therefore, the MTC buses would be operated free of cost for the travelling public from December 5 to 8.The Corporation’s fleet has suffered an extensive damage due to the buses getting submerged. Many buses that reached remote corners in the far-flung and extended suburbs did not return to their respective depots, officials said. "
222,arshyam,05 Dec 2015 00:20 ,"Stranded people who were airlifted from Tambaram air base near Chennai de-boarding an Indian Air Force aircraft in New Delhi. Photo: PTI (Source: The Hindu)Fire Service personnel rescue a family at a flood-hit area in Vyasarpadi, Chennai, on Friday. Photo: V. Ganesan (Source: The Hindu)Police rescue a family from Vivekananda Nagar in Vyasarpadi. Photo: V. Ganesan (Source: The Hindu)(NDRF personnel during the rescue operation in Kotturpuram, Chennai on Thursday. PTI) (Source: The Hindu)A physically challenged person wades through flood waters on Pantheon Road. Photo: R. Ragu (Source: The Hindu)"
223,arshyam,05 Dec 2015 00:26 ,"Prime Minister's Gesture Welcome  - The New Indian ExpressChennai’s plight has moved the country and it seems, even the Rain Gods, for a change, had a change of mind Thursday. Though overcast, the skies didn’t open up until evening, giving Chennaiites much-needed breather and letting the armed forces, NDRF and the State government mount a massive relief and rescue operation. The brief window has also given us an indication of the sheer scale of the devastation caused in the last few days, particularly on, what could only be called, the Terrible Tuesday. Union Home Minister Rajnath Singh has confirmed that Chennai received in those 24 hours 330 mm rainfall, much more than the 250 mm it generally gets in the whole of December — a 100-year record. Where does this leave Tamil Nadu?Coupled with the recent, almost as devastating rainfall, the State is now looking at an unprecedented crisis. The previous spell alone had left in its wake an `8,481-crore loss — this quantification doesn’t really convey the tragedy. Analyse this: 269 people have lost their lives; by one estimate, three million are deprived of basic services; railway station and the airport are shut; bus services are paralysed; power supply is snapped and hundreds are undergoing treatment in various hospitals, some of them in critical condition. Besides, several hundreds are still stranded — in railway stations, flooded homes, on rooftops and streets. For, as Rajnath Singh pointed out, Chennai is now practically an island. The NDRF has so far rescued over 2,000 people and as we write, the IAF is ferrying hundreds to safety as is the Army.What I'd been saying all along, but was called out as mai-baap culture  Chief Minister J Jayalalithaa has activated the State apparatus with commendable alacrity and surveyed the marooned areas. But, the magnitude of this tragedy is too much to cope for the State alone. It’s heart-warming to see Prime Minister Narendra Modi rushing to Chennai to see for himself Tamil Nadu’s suffering. The Centre has already promised every possible help, and the PM has announced `1,000 crore more as immediate relief in addition to the `940 crore already sanctioned. Gestures like these give confidence, but it’s the consistent follow-up action that really counts. Going by the speed with which the State government and the Centre have responded — not to forget the armed forces — there is every reason to believe Tamil Nadu will overcome this crisis. Even if, as the weatherman is warning, the worst is not over yet."
224,SaiK,05 Dec 2015 03:09 ,"http://indianexpress.com/article/india/ ... -alarming/Unprecedented calamity, Chennai toll 269, says Rajnath SinghTerming the situation due to Chennai rains as ""very alarming"", Home Minister Rajnath Singh on Thursday said in the Lok Sabha that the Centre will extend all possible assistance to the state governments in dealing with natural calamities."
225,SaiK,05 Dec 2015 03:11 ,
226,SaiK,05 Dec 2015 07:32 ,"We are locally calling out to all Sangh(a/m/)s and India association for a grand fundraiser cookout. Hoping about 500 people to come. That should be something to send @10-20 bucks each or more how much ever they can eat, and how much ever we cook to feed few starving 1000s. I hope you all may do the same wherever you are."
227,SSridhar,05 Dec 2015 08:15 ,"arshyam wrote:What I'd been saying all along, but was called out as mai-baap culture  As a person from Chennai, I generally agree with you. The Corporation staff, police, firefighters initially and later the armed forces & NDRF have done a tremendous job. Of course, hundreds of volunteers both individually and through voluntary organizations have pitched in. No words can be sufficient to express appreciation for all of them. The only criticism that I would place against the government would be that they were caught off guard though the met office including from other countries had predicted extremely heavy rains. That is a serious charge still.Drainage issues, encroachments on water bodies, being ill-prepared are endemic and I am afraid no change will happen. It is impossible to tear down all those constructions even if people choose not to live in many of these anymore. Everything will be forgotten in due course and this will continue as before. That would be the biggest tragedy.Cuddalore, which bore the brunt of Tsunami too, is even more badly affected. That district is normally prone to cyclones too. It will take a few days for a true picture to emerge provided rains stop now. Unfortunately, southern districts are under very heavy rains as I write this. Very heavy rains in Nellore, Chittoor etc are causing flooding in Palar, Arani river. This will bring more waters into Chennai too. As a result, the already full Poondi reservoir in Tiruvalloor is receiving 10000 cusecs right now. The Kosasthalayar river connects the Poondi reservoir with Cholavaram Reservoir. There is also a link canal from Poondi to Chembarambakkam reservoir. This excess water on this link canal joins Cooum river at Aranvayal. Whenever the floodgates of Poondi reservoir are opened, water gets drained into the sea through the Kosasthalaiyar river near the Ennore creek. This has caused huge flooding in North Chennai. The man-made Buckingham Canal interlinks Cooum & the Adyar and flows past Mahabalipuram to almost Pondicherry. Over the years, all these rivers have shrunk in capacity due to encroachment and a lack of maintenance. Their outlets into the Bay have not been dredged frequently and systematically. They are therefore unable to discharge freely into the BoB.Clouds are threatening in Chennai too and there has been intermittent heavy showers since last afternoon. There is a warning of very heavy rains early next week. Hope that does not happen."
228,SaiK,05 Dec 2015 08:57 ,80% chance of rain mon-wed
229,SriKumar,05 Dec 2015 09:03 ,"SSridhar, your detailed reports are appreciated. Please post any weather reports you can. Google search throws up a lot of hits, and not sure which ones are more reliable.ArmenT your facebook post repost of flood status of various areas is appreciated.General:I had not found much  information on trains....but it seems that trains from Delhi (GT, TamilNad Exp) are cancelled, as  are Coramandel, Howrah mail. Even Bangalore trains are cancelled.  Seems like Madras Central is hit....but did not make the headlines. SSridhar...with Adayar cresting over Saidapet bridge, would that have damaged the foundations?"
